set_id,set_name,set_logo,set_symbol,set_tcgOnline,set_releaseDate,set_boosters,illustrator,rarity,category,dexId,hp,evolveFrom,description,level,stage,suffix,item,abilities,weaknesses,resistances,retreat,effect,trainerType,energyType,regulationMark,id,localId,name,image,boosters,image_url,image_path,variants_normal,variants_reverse,variants_holo,variants_firstEdition,variants_wPromo,types,attacks
me02.5,Ascended Heroes,https://assets.tcgdex.net/en/me/me02.5/logo,https://assets.tcgdex.net/univ/me/me02.5/symbol,,2026-01-30,,chibi,Special illustration rare,Pokemon,,340.0,,,,Stage2,,,,,,3.0,,,,I,me02.5-289,289,Steven's Metagross ex,https://assets.tcgdex.net/en/me/me02.5/289,,https://assets.tcgdex.net/en/me/me02.5/289/low.png,images/2026-01-30_me02.5_me02.5-289_low.png,True,True,True,False,False,,
me02.5,Ascended Heroes,https://assets.tcgdex.net/en/me/me02.5/logo,https://assets.tcgdex.net/univ/me/me02.5/symbol,,2026-01-30,,DOM,Special illustration rare,Pokemon,,370.0,,,,Stage2,,,,,,2.0,,,,I,me02.5-290,290,Mega Dragonite ex,https://assets.tcgdex.net/en/me/me02.5/290,,https://assets.tcgdex.net/en/me/me02.5/290/low.png,images/2026-01-30_me02.5_me02.5-290_low.png,True,True,True,False,False,,
me02.5,Ascended Heroes,https://assets.tcgdex.net/en/me/me02.5/logo,https://assets.tcgdex.net/univ/me/me02.5/symbol,,2026-01-30,,kantaro,Special illustration rare,Trainer,,,,,,,,,,,,,"You can use this card only if you discard another card from your hand.

Search your deck for up to 4 {L} Pokémon, reveal them, and put them into your hand. Then, shuffle your deck.",Supporter,,I,me02.5-291,291,Canari,https://assets.tcgdex.net/en/me/me02.5/291,,https://assets.tcgdex.net/en/me/me02.5/291/low.png,images/2026-01-30_me02.5_me02.5-291_low.png,True,True,True,False,False,,
me02.5,Ascended Heroes,https://assets.tcgdex.net/en/me/me02.5/logo,https://assets.tcgdex.net/univ/me/me02.5/symbol,,2026-01-30,,Kuroimori,Special illustration rare,Trainer,,,,,,,,,,,,,"You can use this card only if you discard another card from your hand.

Draw cards until you have 6 cards in your hand.",Supporter,,I,me02.5-292,292,Iris's Fighting Spirit,https://assets.tcgdex.net/en/me/me02.5/292,,https://assets.tcgdex.net/en/me/me02.5/292/low.png,images/2026-01-30_me02.5_me02.5-292_low.png,True,True,True,False,False,,
me02.5,Ascended Heroes,https://assets.tcgdex.net/en/me/me02.5/logo,https://assets.tcgdex.net/univ/me/me02.5/symbol,,2026-01-30,,OKUBO,Special illustration rare,Trainer,,,,,,,,,,,,,"Switch your Active Pokémon with 1 of your Benched Pokémon. If you do, draw cards until you have 5 cards in your hand.",Supporter,,H,me02.5-293,293,Surfer,https://assets.tcgdex.net/en/me/me02.5/293,,https://assets.tcgdex.net/en/me/me02.5/293/low.png,images/2026-01-30_me02.5_me02.5-293_low.png,True,True,True,False,False,,
me02.5,Ascended Heroes,https://assets.tcgdex.net/en/me/me02.5/logo,https://assets.tcgdex.net/univ/me/me02.5/symbol,,2026-01-30,,aky CG Works,Mega Hyper Rare,Pokemon,,360.0,,,,Stage2,,,,,,1.0,,,,J,me02.5-294,294,Mega Charizard Y ex,https://assets.tcgdex.net/en/me/me02.5/294,,https://assets.tcgdex.net/en/me/me02.5/294/low.png,images/2026-01-30_me02.5_me02.5-294_low.png,True,True,True,False,False,,
me02.5,Ascended Heroes,https://assets.tcgdex.net/en/me/me02.5/logo,https://assets.tcgdex.net/univ/me/me02.5/symbol,,2026-01-30,,aky CG Works,Mega Hyper Rare,Pokemon,,370.0,,,,Stage2,,,,,,2.0,,,,I,me02.5-295,295,Mega Dragonite ex,https://assets.tcgdex.net/en/me/me02.5/295,,https://assets.tcgdex.net/en/me/me02.5/295/low.png,images/2026-01-30_me02.5_me02.5-295_low.png,True,True,True,False,False,,
